function, function_count, top_num_args, top_num_args_count, top_keyword, top_keyword_count
numpy.identity, 46, 1, 45, dtype, 1
numpy.linalg.det, 47, 1, 47, , 
numpy.polyval, 47, 2, 47, , 
numpy.nanmin, 47, 1, 45, axis, 1
numpy.logical_or, 47, 2, 46, , 
numpy.copyto, 47, 2, 46, where, 1
numpy.radians, 48, 1, 48, , 
numpy.amin, 48, 1, 39, axis, 2
numpy.poly1d, 48, 1, 48, , 
numpy.size, 49, 1, 45, axis, 3
numpy.convolve, 49, 3, 42, mode, 22
numpy.ascontiguousarray, 49, 2, 40, dtype, 40
numpy.ma.masked_where, 50, 2, 50, , 
numpy.apply_along_axis, 50, 3, 28, axis, 25
numpy.random.standard_normal, 50, 1, 48, size, 10
numpy.fft.fftshift, 52, 1, 45, axes, 7
numpy.outer, 55, 2, 55, , 
numpy.argwhere, 57, 1, 57, , 
numpy.rot90, 58, 2, 50, k, 22
numpy.arctan2, 59, 2, 59, , 
numpy.absolute, 60, 1, 60, , 
numpy.dstack, 61, 1, 61, , 
numpy.nanmax, 61, 1, 59, axis, 2
numpy.deg2rad, 62, 1, 62, , 
numpy.testing.assert_allclose, 62, 3, 39, atol, 41
numpy.minimum, 64, 2, 64, , 
numpy.cov, 64, 1, 37, rowvar, 11
numpy.int, 64, 1, 64, , 
numpy.tanh, 65, 1, 65, , 
numpy.ndarray, 65, 2, 60, dtype, 53
numpy.square, 67, 1, 65, out, 2
numpy.matmul, 67, 2, 66, , 
numpy.divide, 68, 2, 66, out, 2
numpy.bincount, 68, 1, 60, minlength, 5
numpy.nan_to_num, 70, 1, 70, , 
numpy.swapaxes, 72, 3, 72, , 
numpy.nanmean, 73, 1, 50, axis, 23
numpy.interp, 75, 3, 75, , 
numpy.amax, 76, 1, 58, axis, 11
numpy.array_split, 77, 2, 68, axis, 9
numpy.savetxt, 77, 2, 47, delimiter, 24
numpy.logical_not, 81, 1, 80, , 
numpy.dtype, 86, 1, 85, align, 1
numpy.ceil, 86, 1, 86, , 
numpy.roll, 87, 3, 47, axis, 24
numpy.corrcoef, 90, 2, 51, rowvar, 13
numpy.linalg.eig, 94, 1, 94, , 
numpy.split, 94, 2, 55, axis, 5
numpy.floor, 95, 1, 95, , 
numpy.linalg.svd, 96, 1, 69, full_matrices, 26
numpy.pad, 98, 3, 67, mode, 60
numpy.random.binomial, 103, 2, 58, size, 29
numpy.array_equal, 105, 2, 105, , 
numpy.sign, 106, 1, 106, , 
numpy.ravel, 108, 1, 106, order, 2
numpy.unravel_index, 109, 2, 109, dims, 1
numpy.real, 110, 1, 110, , 
numpy.empty_like, 111, 1, 108, dtype, 3
