function, function_count, top_num_args, top_num_args_count, top_keyword, top_keyword_count
astropy.io.fits.BinTableHDU, 5, 1, 3, data, 2
astropy.stats.median_absolute_deviation, 5, 1, 5, , 
astropy.units.spectral, 5, 0, 5, , 
astropy.coordinates.Longitude, 5, 2, 3, wrap_angle, 2
astropy.convolution.Box2DKernel, 5, 1, 5, width, 5
astropy.cosmology.core.FlatLambdaCDM, 5, 2, 5, H0, 2
astropy.io.ascii.convert_numpy, 5, 1, 5, , 
astropy.units.deg.to, 5, 1, 5, , 
astropy.visualization.ImageNormalize, 5, 3, 2, stretch, 3
astropy.cosmology.default_cosmology.get, 5, 0, 5, , 
astropy.cosmology.Planck15.angular_diameter_distance_z1z2, 5, 2, 5, , 
astropy.utils.data.get_pkg_data_filename, 5, 1, 5, , 
astropy.cosmology.w0waCDM, 5, 9, 5, wa, 5
astropy.cosmology.Planck15.luminosity_distance, 6, 1, 6, , 
astropy.units.add_enabled_units, 6, 1, 6, , 
astropy.cosmology.z_at_value, 6, 4, 4, null, 4
astropy.tests.pytest_plugins.pytest_configure, 6, 1, 6, , 
astropy.table.write, 6, 3, 6, format, 6
astropy.modeling.models.Chebyshev1D, 6, 1, 6, , 
astropy.units.Mpc.to, 6, 1, 6, , 
astropy.io.fits.convenience._makehdu, 6, 2, 6, , 
astropy.units.deg.is_equivalent, 6, 1, 6, , 
astropy.modeling.models.Scale, 6, 1, 4, name, 2
astropy.io.fits.convenience.table_to_hdu, 6, 1, 6, , 
astropy.constants.h.to, 6, 1, 6, , 
astropy.units.dex, 6, 1, 5, , 
astropy.io.votable.parse, 7, 1, 7, , 
astropy.coordinates.EarthLocation.from_geodetic, 7, 3, 4, lon, 5
astropy.coordinates.match_coordinates_sky, 7, 3, 6, nthneighbor, 6
astropy.io.fits.append, 7, 3, 7, header, 1
astropy.modeling.models.Rotation2D, 7, 1, 5, name, 1
astropy.extern.six.moves.urllib.parse.urlparse, 8, 1, 8, , 
astropy.wcs.utils.wcs_to_celestial_frame, 8, 1, 8, , 
astropy.utils.data._find_pkg_data_path, 8, 1, 7, package, 1
astropy.coordinates.CartesianRepresentation, 8, 1, 7, , 
astropy.modeling.models.Gaussian1D, 8, 3, 8, amplitude, 5
astropy.convolution.convolve_fft, 8, 6, 3, normalize_kernel, 8
astropy.utils.data.download_file, 8, 1, 4, cache, 4
astropy.units.doppler_radio, 8, 1, 8, , 
astropy.extern.six.moves.xrange, 8, 1, 4, , 
astropy.coordinates.Galactocentric, 8, 3, 3, z_sun, 5
astropy.stats.poisson_conf_interval, 8, 2, 8, interval, 8
astropy.table.join, 8, 4, 4, join_type, 6
astropy.modeling.models.Shift, 8, 1, 6, name, 2
astropy.io.votable.parse_single_table, 9, 2, 5, pedantic, 5
astropy.cosmology.FlatLambdaCDM, 9, 1, 4, null, 4
astropy.tests.helper.assert_quantity_allclose, 9, 2, 9, , 
astropy.io.ascii.write, 9, 4, 7, format, 4
astropy.cosmology.default_cosmology.set, 9, 1, 9, , 
astropy.modeling.models.Multiply, 9, 1, 9, , 
astropy.io.registry.register_reader, 10, 3, 10, , 
astropy.units.day.to, 10, 1, 10, , 
astropy.units.CompositeUnit, 10, 3, 10, bases, 2
astropy.units.dB, 10, 1, 10, , 
astropy.modeling.blackbody.blackbody_lambda, 10, 2, 10, temperature, 10
astropy.io.registry.register_identifier, 11, 3, 10, force, 1
astropy.io.registry.register_writer, 11, 3, 11, , 
astropy.constants.k_B.to, 11, 1, 11, , 
astropy.coordinates.AltAz, 11, 2, 7, location, 11
astropy.cosmology.Planck15.angular_diameter_distance, 11, 1, 11, , 
astropy.table.Table.from_pandas, 12, 1, 12, , 
astropy.table.QTable, 12, 1, 7, meta, 5
astropy.coordinates.ICRSCoordinates, 13, 3, 13, unit, 13
astropy.coordinates.EarthLocation, 14, 3, 7, lon, 12
astropy.io.fits.new_table, 16, 1, 16, , 
astropy.config.ConfigItem, 16, 2, 16, , 
astropy.table.hstack, 16, 1, 16, , 
astropy.io.fits.getval, 17, 2, 12, ext, 4
astropy.coordinates.ICRS, 18, 2, 13, ra, 10
astropy.units.json, 18, 0, 18, , 
astropy.units.UnitConversionError, 19, 1, 19, , 
astropy.units.set_enabled_equivalencies, 24, 1, 24, , 
astropy.log.warning, 24, 1, 24, , 
astropy.units.allclose, 25, 2, 25, , 
astropy.io.fits.ColDefs, 31, 1, 31, , 
astropy.coordinates.Galactic, 33, 2, 27, l, 9
astropy.units.def_unit, 35, 2, 19, format, 6
astropy.io.registry.read, 36, 4, 33, null, 36
astropy.convolution.convolve, 36, 2, 24, boundary, 7
astropy.coordinates.RepresentationMapping, 37, 2, 33, defaultunit, 4
astropy.io.registry.write, 38, 4, 37, null, 38
astropy.coordinates.Angle, 38, 1, 22, unit, 14
astropy.io.fits.setval, 38, 3, 13, value, 38
