function, function_count, top_num_args, top_num_args_count, top_keyword, top_keyword_count
sklearn.linear_model.RidgeCV, 4, 4, 1, fit_intercept, 2
sklearn.decomposition.IncrementalPCA, 4, 2, 3, n_components, 4
sklearn.preprocessing.MaxAbsScaler, 4, 0, 4, , 
sklearn.datasets.load_sample_image, 4, 1, 4, , 
sklearn.metrics.silhouette_score, 4, 2, 2, random_state, 1
sklearn.preprocessing.MaxAbsScaler.transform, 4, 1, 4, , 
sklearn.datasets.make_multilabel_classification, 5, 8, 2, n_classes, 5
sklearn.preprocessing.LabelBinarizer, 5, 0, 5, , 
sklearn.feature_selection.SelectPercentile, 5, 2, 5, percentile, 5
sklearn.preprocessing.FunctionTransformer, 5, 2, 4, validate, 4
sklearn.model_selection.cross_val_score, 5, 4, 3, cv, 5
sklearn.preprocessing.Normalizer, 5, 0, 4, null, 1
sklearn.covariance.ledoit_wolf, 5, 1, 5, , 
sklearn.metrics.pairwise_distances, 5, 2, 5, , 
sklearn.manifold.MDS, 5, 3, 3, dissimilarity, 4
sklearn.datasets.make_circles, 5, 3, 3, factor, 5
sklearn.metrics.adjusted_rand_score, 5, 2, 5, , 
sklearn.ensemble.BaggingClassifier, 5, 1, 4, base_estimator, 3
sklearn.model_selection.RandomizedSearchCV, 5, 3, 2, cv, 4
sklearn.cross_validation.LabelShuffleSplit, 5, 4, 4, test_size, 5
sklearn.decomposition.FactorAnalysis, 5, 1, 5, n_components, 5
sklearn.cluster.estimate_bandwidth, 5, 2, 2, quantile, 2
sklearn.metrics.mutual_info_score, 5, 2, 4, contingency, 1
sklearn.utils.multiclass.type_of_target, 5, 1, 5, , 
sklearn.gaussian_process.kernels.ConstantKernel.dot, 5, 1, 5, , 
sklearn.metrics.matthews_corrcoef, 6, 2, 6, , 
sklearn.naive_bayes.BernoulliNB, 6, 0, 4, fit_prior, 2
sklearn.ensemble.ExtraTreesClassifier, 6, 1, 2, n_estimators, 4
