function, function_count, top_num_args, top_num_args_count, top_keyword, top_keyword_count
pandas.core.arrays.datetimelike.DatetimeLikeArrayMixin._add_delta, 4, 2, 4, , 
pandas._libs.tslib._delta_to_nanoseconds, 4, 1, 4, , 
pandas._libs.lib.take_1d, 4, 3, 4, , 
pandas.core.ops.dispatch_to_series, 4, 3, 4, , 
pandas.ewmcorr, 4, 3, 4, span, 4
pandas.np.histogram, 4, 2, 4, bins, 4
pandas.np.digitize, 4, 2, 4, , 
pandas._sandbox.PyObjectHashTable, 4, 1, 4, , 
pandas._tseries.group_add, 4, 4, 4, , 
pandas.rpy.common.convert_to_r_matrix, 4, 1, 4, , 
pandas.lib.outer_join_indexer, 4, 2, 4, , 
pandas.lib.inner_join_indexer, 4, 2, 4, , 
pandas.lib.ordered_left_join_int64, 4, 2, 4, , 
pandas.lib.take_join_contiguous, 4, 5, 4, , 
pandas._libs.lib.isposinf_scalar, 4, 1, 4, , 
pandas._libs.lib.isneginf_scalar, 4, 1, 4, , 
pandas.core.resample.TimeGrouper, 4, 1, 4, , 
pandas.util.testing.network, 4, 1, 4, check_before_test, 4
pandas.DataFrame.merge, 4, 7, 4, how, 4
pandas.lib.has_infs_f8, 4, 1, 4, , 
pandas.lib.has_infs_f4, 4, 1, 4, , 
pandas.algos.median, 4, 1, 4, , 
pandas.core.common.is_complex, 4, 1, 4, , 
pandas.core.frame.factor_agg, 4, 3, 4, , 
pandas.core.datetools.replace, 4, 1, 4, tzinfo, 4
pandas.DateRange, 4, 3, 4, timeRule, 3
pandas.core.common._possibly_convert_objects, 4, 2, 4, copy, 4
pandas.offsets.BYearEnd, 5, 0, 5, , 
pandas.offsets.BYearBegin, 5, 0, 5, , 
pandas.offsets.BMonthEnd, 5, 0, 5, , 
pandas.offsets.BMonthBegin, 5, 0, 5, , 
pandas.DatetimeTZDtype, 5, 1, 3, tz, 3
pandas.core.arrays.datetimelike.validate_inferred_freq, 5, 3, 5, , 
pandas._libs.tslibs.frequencies.get_base_alias, 5, 1, 5, , 
pandas.core.computation.ops.UndefinedVariableError, 5, 2, 5, , 
pandas.io.msgpack.Packer, 5, 0, 5, , 
pandas.api.types.infer_dtype, 5, 1, 4, skipna, 1
pandas.io.json.loads, 5, 1, 5, , 
pandas.DataMatrix, 5, 3, 3, index, 3
pandas.util.testing.set_defaultencoding, 5, 1, 5, , 
pandas.tools.plotting.andrews_curves, 5, 4, 4, class_column, 4
pandas.core.indexing.IndexingError, 5, 1, 5, , 
pandas.core.common.is_datetimetz, 5, 1, 5, , 
pandas._sparse.get_blocks, 5, 1, 5, , 
pandas.stats.math.solve, 5, 2, 5, , 
pandas.core.format.EastAsianTextAdjustment, 5, 0, 5, , 
pandas.tools.rplot.make_aes, 5, 0, 5, , 
pandas.tools.rplot.dictionary_union, 5, 2, 5, , 
pandas.tools.rplot.merge_aes, 5, 2, 5, , 
pandas.tools.rplot.ScaleGradient, 5, 3, 5, colour1, 5
pandas.tools.rplot.ScaleGradient2, 5, 4, 5, colour3, 5
pandas.tools.rplot.ScaleRandomColour, 5, 1, 5, , 
pandas._period.extract_ordinals, 5, 2, 5, , 
pandas._period.dt64arr_to_periodarr, 5, 3, 5, , 
pandas._period.periodarr_to_dt64arr, 5, 2, 5, , 
pandas._period.period_ordinal, 5, 9, 5, , 
pandas.core.datetools.get_legacy_offset_name, 5, 1, 5, , 
pandas.tools.pivot.pivot_table, 5, 5, 5, values, 5
pandas.core.common.in_ipnb, 5, 0, 5, , 
pandas.stats.api.ols, 5, 3, 3, y, 5
pandas.datetools.relativedelta, 5, 1, 5, years, 5
pandas.core.arrays.datetimelike.validate_dtype_freq, 5, 2, 5, , 
pandas.np.delete, 5, 3, 5, , 
pandas.np.random.choice, 5, 3, 5, replace, 5
pandas.rpy.common.convert_to_r_dataframe, 5, 1, 5, , 
pandas.io.sql.frame_query, 5, 2, 5, con, 2
pandas.core.common.rands, 5, 1, 5, , 
pandas.tslib.is_datetime_array, 5, 1, 5, , 
pandas.tslib.is_datetime64_array, 5, 1, 5, , 
pandas.core.datetools.datetime.strptime, 5, 2, 5, , 
pandas.lib.try_parse_year_month_day, 5, 3, 5, , 
pandas.np.median, 5, 1, 5, , 
pandas.offsets.BQuarterEnd, 6, 0, 6, , 
pandas.offsets.BQuarterBegin, 6, 0, 6, , 
pandas.offsets.QuarterEnd, 6, 0, 6, , 
pandas.offsets.QuarterBegin, 6, 0, 6, , 
pandas.compat.numpy.function.validate_prod, 6, 2, 6, , 
pandas.compat.numpy.function.validate_median, 6, 2, 6, , 
pandas.core.common.consensus_name_attr, 6, 1, 6, , 
pandas.util.testing.assert_datetime_array_equal, 6, 2, 6, , 
pandas.core.arrays.integer_array, 6, 1, 6, , 
pandas.io.msgpack.unpackb, 6, 1, 3, ext_hook, 3
pandas.util.testing.with_csv_dialect, 6, 2, 6, null, 4
pandas.io.common._infer_compression, 6, 2, 6, compression, 6
pandas.util.testing.is_number, 6, 1, 6, , 
pandas.SparseArray._concat_same_type, 6, 1, 6, , 
pandas.core.nanops.nanmean, 6, 1, 6, , 
pandas._libs.tslibs.resolution.month_position_check, 6, 2, 6, , 
pandas.Series.to_frame, 6, 1, 6, , 
pandas.to_msgpack, 6, 3, 3, encoding, 4
pandas.Timestamp.fromtimestamp, 6, 1, 6, , 
pandas.compat.bytes_to_str, 6, 1, 4, encoding, 2
pandas.plotting._compat._mpl_ge_2_0_1, 6, 0, 6, , 
pandas.tseries.frequencies.Day, 6, 0, 6, , 
