function, function_count, top_num_args, top_num_args_count, top_keyword, top_keyword_count
numpy.core.umath.logical_or.outer, 1, 2, 1, , 
numpy.core.umath.logical_not, 1, 1, 1, , 
numpy.ndarray.ravel, 1, 1, 1, , 
numpy.core.arrayprint.dtype_is_implied, 1, 1, 1, , 
numpy.core.arrayprint.dtype_short_repr, 1, 1, 1, , 
numpy.ndarray.sort, 1, 4, 1, axis, 1
numpy.ma.sum, 1, 3, 1, axis, 1
numpy.recarray.__new__, 1, 11, 1, strides, 1
numpy.ma.MAError, 1, 1, 1, , 
numpy.ma.make_mask_none, 1, 2, 1, dtype, 1
numpy.ma.MaskedArray.__setitem__, 1, 3, 1, , 
numpy.ma.default_fill_value, 1, 1, 1, , 
numpy.ma.core.fix_invalid, 1, 1, 1, , 
numpy.ma.core.resize, 1, 2, 1, , 
numpy.ma.core.ravel, 1, 1, 1, , 
numpy.ma.core.minimum, 1, 2, 1, , 
numpy.ma.core.minimum.outer, 1, 2, 1, , 
numpy.ma.core.maximum, 1, 2, 1, , 
numpy.ma.core.maximum.outer, 1, 2, 1, , 
numpy.ma.core.exp, 1, 1, 1, , 
numpy.ma.core.sqrt, 1, 1, 1, , 
numpy.ma.core.tan, 1, 1, 1, , 
numpy.ma.core.arcsin, 1, 1, 1, , 
numpy.ma.core.arccos, 1, 1, 1, , 
numpy.ma.core.arccosh, 1, 1, 1, , 
numpy.ma.core.divide, 1, 2, 1, , 
numpy.ma.core.allclose, 1, 2, 1, , 
numpy.ma.core.masked_not_equal, 1, 2, 1, , 
numpy.ma.core.anom, 1, 1, 1, , 
numpy.ma.core.reshape, 1, 2, 1, , 
numpy.ma.MaskedArray.__new__, 1, 1, 1, , 
numpy.ma.masked.view, 1, 1, 1, , 
numpy.ma.extras.clump_masked, 1, 1, 1, , 
numpy.ma.extras.clump_unmasked, 1, 1, 1, , 
numpy.ma.extras.cov, 1, 2, 1, allow_masked, 1
numpy.ma.extras.intersect1d, 1, 2, 1, , 
numpy.ma.extras.isin, 1, 2, 1, , 
numpy.ma.extras.setdiff1d, 1, 2, 1, , 
numpy.ma.extras.diagflat, 1, 1, 1, , 
numpy.core.records.fromrecords, 1, 2, 1, names, 1
numpy.ma.mrecords.fromtextfile, 1, 3, 1, delimitor, 1
numpy.ma.mrecords.addfield, 1, 2, 1, , 
numpy.ma.resize, 1, 2, 1, , 
numpy.ma.put, 1, 3, 1, , 
numpy.ma.choose, 1, 2, 1, , 
numpy.ma.take, 1, 2, 1, , 
numpy.ma.core.asanyarray, 1, 1, 1, , 
numpy.testing.assert_array_compare, 1, 6, 1, verbose, 1
numpy.core.numeric.ndarray.__new__, 1, 5, 1, order, 1
numpy.core.numeric.ndarray.__getitem__, 1, 2, 1, , 
numpy.core.numeric.ndarray.squeeze, 1, 2, 1, axis, 1
numpy.core.numeric.ndarray.flatten, 1, 2, 1, order, 1
numpy.core.numeric.ndarray.ravel, 1, 2, 1, order, 1
numpy.matrixlib.mat, 1, 1, 1, , 
numpy.matrix.__array_finalize__, 1, 2, 1, , 
numpy.ma.core.MaskedArray.__array_finalize__, 1, 2, 1, , 
numpy.ma.testutils.assert_raises, 1, 2, 1, , 
numpy.polynomial.chebyshev.chebtrim, 1, 2, 1, tol, 1
numpy.polynomial.chebyshev._cseries_to_zseries, 1, 1, 1, , 
numpy.polynomial.chebyshev._zseries_to_cseries, 1, 1, 1, , 
numpy.polynomial.chebyshev.chebsub, 1, 2, 1, , 
numpy.polynomial.chebyshev.chebmul, 1, 2, 1, , 
numpy.polynomial.chebyshev.chebdiv, 1, 2, 1, , 
numpy.polynomial.chebyshev.chebval, 1, 2, 1, , 
numpy.polynomial.chebyshev.chebinterpolate, 1, 3, 1, , 
numpy.polynomial.chebyshev.chebgauss, 1, 1, 1, , 
numpy.polynomial.chebyshev.chebroots, 1, 1, 1, , 
numpy.polynomial.chebyshev.chebweight, 1, 1, 1, , 
numpy.polynomial.Polynomial.cast, 1, 3, 1, window, 1
numpy.polynomial.Chebyshev.interpolate, 1, 4, 1, args, 1
numpy.polynomial.hermite.hermtrim, 1, 2, 1, tol, 1
numpy.polynomial.hermite.hermsub, 1, 2, 1, , 
numpy.polynomial.hermite.hermmul, 1, 2, 1, , 
numpy.polynomial.hermite.hermdiv, 1, 2, 1, , 
numpy.polynomial.hermite.hermroots, 1, 1, 1, , 
numpy.polynomial.hermite.hermweight, 1, 1, 1, , 
numpy.polynomial.hermite_e.hermetrim, 1, 2, 1, tol, 1
numpy.polynomial.hermite_e.hermesub, 1, 2, 1, , 
numpy.polynomial.hermite_e.hermemul, 1, 2, 1, , 
numpy.polynomial.hermite_e.hermediv, 1, 2, 1, , 
numpy.polynomial.hermite_e.hermegauss, 1, 1, 1, , 
numpy.polynomial.hermite_e.hermeroots, 1, 1, 1, , 
numpy.polynomial.hermite_e.hermeweight, 1, 1, 1, , 
numpy.polynomial.laguerre.lagtrim, 1, 2, 1, tol, 1
numpy.polynomial.laguerre.lagsub, 1, 2, 1, , 
numpy.polynomial.laguerre.lagmul, 1, 2, 1, , 
numpy.polynomial.laguerre.lagdiv, 1, 2, 1, , 
numpy.polynomial.laguerre.laggauss, 1, 1, 1, , 
