function, function_count, top_num_args, top_num_args_count, top_keyword, top_keyword_count
sklearn.neighbors.BallTree, 3, 2, 2, metric, 3
sklearn.datasets.fetch_california_housing, 3, 0, 2, , 
sklearn.base.is_regressor, 3, 1, 3, , 
sklearn.neighbors.KernelDensity, 3, 2, 2, atol, 1
sklearn.base.is_classifier, 3, 1, 3, , 
sklearn.decomposition.SparsePCA, 3, 3, 2, tol, 3
sklearn.model_selection.PredefinedSplit, 3, 1, 3, , 
sklearn.feature_selection.RFECV, 3, 2, 3, step, 3
sklearn.ensemble.AdaBoostRegressor, 3, 0, 3, , 
sklearn.linear_model.PassiveAggressiveRegressor, 3, 2, 1, max_iter, 1
sklearn.metrics.brier_score_loss, 3, 2, 3, , 
sklearn.ensemble.forest.RandomForestRegressor, 3, 4, 2, max_depth, 3
sklearn.covariance.graph_lasso, 3, 2, 2, alpha, 2
sklearn.datasets.fetch_kddcup99, 3, 3, 3, data_home, 3
sklearn.covariance.ledoit_wolf, 3, 1, 2, , 
sklearn.utils.validation.check_consistent_length, 3, 3, 3, , 
sklearn.model_selection._split._CVIterableWrapper, 3, 1, 3, , 
sklearn.metrics.pairwise.pairwise_distances_argmin, 3, 2, 3, , 
sklearn.preprocessing.binarize, 3, 2, 2, threshold, 2
sklearn.metrics.pairwise.pairwise_kernels, 3, 5, 2, null, 3
sklearn.utils.validation.assert_all_finite, 3, 1, 3, , 
sklearn.neighbors.kneighbors_graph, 3, 3, 2, p, 1
sklearn.datasets.make_sparse_spd_matrix, 3, 5, 3, smallest_coef, 3
sklearn.utils.extmath.fast_logdet, 3, 1, 3, , 
sklearn.model_selection.RepeatedKFold, 3, 2, 3, n_repeats, 3
sklearn.utils.indexable, 3, 3, 3, , 
sklearn.model_selection._split.check_cv, 3, 3, 3, classifier, 3
sklearn.datasets.samples_generator.make_regression, 4, 4, 3, n_features, 4
sklearn.feature_extraction.image.reconstruct_from_patches_2d, 4, 2, 4, , 
sklearn.model_selection._search._check_param_grid, 4, 1, 4, , 
sklearn.model_selection.cross_val_predict, 4, 5, 2, cv, 4
sklearn.linear_model.LassoLarsCV, 4, 0, 3, eps, 1
sklearn.tree.export_graphviz, 4, 7, 1, out_file, 4
sklearn.datasets.make_hastie_10_2, 4, 2, 4, random_state, 4
